FARM,YEAR,COWS,LAND,MILK,LABOR,FEED,YIT,X1,X2,X3,X4,X11,X22,X33,X44,X12,X13,X14,X23,X24,X34,YEAR93,YEAR94,YEAR95,YEAR96,YEAR97,YEAR98 
222,98,10.2,8,52593,1,12990.471,10.8703383,-0.6563123,-0.3812693,-0.4570725,-1.2134277,0.2153729,0.0726832,0.1044577,0.7362034,0.2502317,0.2999823,0.7963875,0.1742677,0.4626428,0.5546245,0,0,0,0,0,1
223,93,12.8,4,55293,1.5,18799.62,10.9204016,-0.4292548,-1.0744165,-0.051608,-0.8438071,0.0921299,0.5771854,0.0013317,0.3560053,0.4611985,0.022153,0.3622083,0.0554485,0.9066003,0.0435472,1,0,0,0,0,0
223,94,13,4,56930,1.5,24536.83,10.9495777,-0.4137506,-1.0744165,-0.0516074,-0.5774685,0.0855948,0.5771854,0.0013317,0.166735,0.4445405,0.0213526,0.238928,0.0554479,0.6204417,0.0298017,0,1,0,0,0,0
223,95,13,4,60864,1.5,21971.904,11.0163971,-0.4137506,-1.0744165,-0.0516074,-0.6878793,0.0855948,0.5771854,0.0013317,0.2365889,0.4445405,0.0213526,0.2846105,0.0554479,0.7390688,0.0354997,0,0,1,0,0,0
223,96,12.1,4,62837,1.5,20987.558,11.0482994,-0.4854945,-1.0744165,-0.0516074,-0.733714,0.1178525,0.5771854,0.0013317,0.2691681,0.5216234,0.0250551,0.3562142,0.0554479,0.7883145,0.0378651,0,0,0,1,0,0
223,98,13.5,4,66042,1.5,23378.868,11.0980462,-0.3760103,-1.0744165,-0.0516066,-0.6258113,0.0706919,0.5771854,0.0013316,0.1958199,0.4039917,0.0194046,0.2353115,0.055447,0.672382,0.032296,0,0,0,0,0,1
223,97,13.1,4,70539,1.5,20456.31,11.163921,-0.4060878,-1.0744165,-0.0516071,-0.7593524,0.0824536,0.5771854,0.0013316,0.288308,0.4363074,0.020957,0.3083637,0.0554476,0.8158608,0.039188,0,0,0,0,1,0
224,93,26.7,32.5,126501,1,70081.554,11.7480055,0.3059636,1.0205292,-0.4570725,0.4720158,0.0468069,0.5207399,0.1044577,0.1113995,0.3122448,-0.1398475,0.1444196,-0.4664559,0.4817059,-0.2157455,1,0,0,0,0,0
224,94,23.3,13.5,138362,1,70702.982,11.8376287,0.1697534,0.1419788,-0.4570725,0.4808439,0.0144081,0.010079,0.1044577,0.1156055,0.0241014,-0.0775896,0.0816249,-0.0648946,0.0682697,-0.2197806,0,1,0,0,0,0
224,97,28.1,13.5,153886,1,90946.626,11.9439673,0.3570696,0.1419788,-0.4570725,0.732629,0.0637493,0.010079,0.1044577,0.2683726,0.0506963,-0.1632067,0.2615995,-0.0648946,0.1040178,-0.3348646,0,0,0,0,1,0
224,95,23.3,13.5,157994,1,82630.862,11.9703123,0.1697534,0.1419788,-0.4570725,0.6367394,0.0144081,0.010079,0.1044577,0.2027186,0.0241014,-0.0775896,0.1080887,-0.0648946,0.0904035,-0.2910361,0,0,1,0,0,0
224,96,26.5,13.5,165753,1,96799.752,12.018254,0.2984447,0.1419788,-0.4570725,0.7950006,0.0445346,0.010079,0.1044577,0.316013,0.0423728,-0.1364109,0.2372638,-0.0648946,0.1128732,-0.363373,0,0,0,1,0,0
224,98,30.8,13,177156,1,91058.184,12.084786,0.4488147,0.1042385,-0.4570725,0.7338549,0.1007173,0.0054328,0.1044577,0.2692715,0.0467838,-0.2051409,0.3293649,-0.0476446,0.0764959,-0.3354249,0,0,0,0,0,1
225,94,20.6,11.5,108871,1.5,49209.692,11.597919,0.0465911,-0.0183638,-0.0516069,0.1184468,0.0010854,0.0001686,0.0013316,0.0070148,-0.0008556,-0.0024044,0.0055186,0.0009477,-0.0021751,-0.0061127,0,1,0,0,0,0
225,95,21.9,11.5,112364,1.5,61575.472,11.6294989,0.1077866,-0.0183638,-0.0516078,0.3426198,0.005809,0.0001686,0.0013317,0.0586942,-0.0019794,-0.0055626,0.0369298,0.0009477,-0.0062918,-0.0176818,0,0,1,0,0,0
225,93,22.6,11.6,121605,1.5,63599.415,11.7085334,0.1392499,-0.0097058,-0.0516071,0.3749605,0.0096953,0.0000471,0.0013316,0.0702977,-0.0013515,-0.0071863,0.0522132,0.0005009,-0.0036393,-0.0193506,1,0,0,0,0,0
225,97,22,11.5,143717,1.5,74157.972,11.8756014,0.1123425,-0.0183638,-0.0516081,0.5285538,0.0063104,0.0001686,0.0013317,0.1396845,-0.002063,-0.0057978,0.059379,0.0009477,-0.0097063,-0.0272776,0,0,0,0,1,0
225,98,22.7,11.5,147640,1.5,79725.6,11.9025322,0.1436649,-0.0183638,-0.0516074,0.6009469,0.0103198,0.0001686,0.0013317,0.1805686,-0.0026382,-0.0074142,0.086335,0.0009477,-0.0110357,-0.0310133,0,0,0,0,0,1
225,96,24.6,11.5,155252,1.5,79644.276,11.9528049,0.2240464,-0.0183638,-0.0516074,0.5999264,0.0250984,0.0001686,0.0013317,0.1799558,-0.0041144,-0.0115625,0.1344114,0.0009477,-0.0110169,-0.0309607,0,0,0,1,0,0
226,96,5.7,2.5,14410,1,4625.61,9.5756777,-1.2382338,-1.5444201,-0.4570725,-2.2460355,0.7666115,1.1926168,0.1044577,2.5223378,1.9123533,0.5659627,2.7811172,0.705912,3.4688225,1.0266012,0,0,0,1,0,0
226,95,5.2,2.5,16419,1,3924.141,9.7061945,-1.3300414,-1.5444201,-0.4570725,-2.4104963,0.884505,1.1926168,0.1044577,2.9052463,2.0541427,0.6079254,3.2060598,0.705912,3.7228191,1.1017717,0,0,1,0,0,0
226,98,7.5,2,20974,1,7907.198,9.9510389,-0.963797,-1.7675637,-0.4570725,-1.7098703,0.4644523,1.5621407,0.1044577,1.4618283,1.7035725,0.4405251,1.6479678,0.8079048,3.0223047,0.7815348,0,0,0,0,0,1
226,97,6.7,2.5,22751,1,6142.77,10.0323644,-1.0765925,-1.5444201,-0.4570725,-1.962368,0.5795257,1.1926168,0.1044577,1.9254441,1.6627111,0.4920809,2.1126706,0.705912,3.0307207,0.8969445,0,0,0,0,1,0
226,94,6,2.5,22812,1,4516.776,10.035042,-1.1869405,-1.5444201,-0.4570725,-2.2698453,0.7044139,1.1926168,0.1044577,2.5760989,1.8331349,0.5425179,2.6941714,0.705912,3.5055948,1.037484,0,1,0,0,0,0
226,93,6.5,2.5,23235,1,4414.65,10.053415,-1.1068978,-1.5444201,-0.4570725,-2.2927152,0.6126114,1.1926168,0.1044577,2.6282716,1.7095153,0.5059326,2.5378015,0.705912,3.5409156,1.0479372,1,0,0,0,0,0
227,93,15.5,20,45396,1,10259.496,10.7231793,-0.23786,0.5350214,-0.4570725,-1.4494401,0.0282887,0.143124,0.1044577,1.0504383,-0.1272602,0.1087193,0.3447638,-0.2445436,-0.7754815,0.6624993,1,0,0,0,0,0
227,94,17,20,46781,1,10759.63,10.7532324,-0.1454867,0.5350214,-0.4570725,-1.4018426,0.0105832,0.143124,0.1044577,0.9825814,-0.0778385,0.066498,0.2039494,-0.2445436,-0.7500158,0.6407438,0,1,0,0,0,0
227,95,17.6,20,46893,1,9753.744,10.7556237,-0.1108011,0.5350214,-0.4570725,-1.4999926,0.0061384,0.143124,0.1044577,1.1249889,-0.059281,0.0506441,0.1662008,-0.2445436,-0.8025281,0.6856054,0,0,1,0,0,0
227,98,20,20,58085,1,18645.285,10.9696627,0.0170323,0.5350214,-0.4570725,-0.8520505,0.000145,0.143124,0.1044577,0.362995,0.0091126,-0.007785,-0.0145124,-0.2445436,-0.4558653,0.3894489,0,0,0,0,0,1
227,96,20.3,20,60133,1,16837.24,11.0043141,0.0319209,0.5350214,-0.4570725,-0.9540507,0.0005095,0.143124,0.1044577,0.4551064,0.0170784,-0.0145902,-0.0304541,-0.2445436,-0.5104375,0.4360704,0,0,0,1,0,0
227,97,19.3,20,60566,1,17806.404,11.011489,-0.0185949,0.5350214,-0.4570725,-0.8980856,0.0001729,0.143124,0.1044577,0.4032789,-0.0099487,0.0084992,0.0166998,-0.2445436,-0.480495,0.4104903,0,0,0,0,1,0
228,93,20,22.5,76948,2,16466.872,11.2508851,0.0170323,0.6528044,0.2360755,-0.9762932,0.000145,0.2130768,0.0278658,0.4765742,0.0111187,0.0040209,-0.0166285,0.1541111,-0.6373285,-0.2304789,1,0,0,0,0,0
228,94,22.4,22.5,78582,2,19959.828,11.2718979,0.130361,0.6528044,0.2360754,-0.7839221,0.008497,0.2130768,0.0278658,0.307267,0.0851002,0.030775,-0.1021928,0.1541111,-0.5117479,-0.1850648,0,1,0,0,0,0
228,95,22.1,22.5,83574,2,21478.518,11.3334877,0.1168776,0.6528044,0.2360742,-0.7105905,0.0068302,0.2130768,0.0278655,0.2524695,0.0762982,0.0275918,-0.0830521,0.1541103,-0.4638767,-0.1677521,0,0,1,0,0,0
228,98,21.2,24,85766,2,31047.292,11.3593779,0.0753012,0.717343,0.2360764,-0.3421322,0.0028351,0.2572905,0.027866,0.0585272,0.0540168,0.0177768,-0.025763,0.1693478,-0.2454261,-0.0807693,0,0,0,0,0,1
228,97,23.3,22.5,93908,2,30144.468,11.4500709,0.1697534,0.6528044,0.2360746,-0.3716424,0.0144081,0.2130768,0.0278656,0.069059,0.1108157,0.0400745,-0.0630875,0.1541106,-0.2426098,-0.0877353,0,0,0,0,1,0
228,96,22.5,22.5,102529,2,30861.229,11.537901,0.1348153,0.6528044,0.2360739,-0.3481431,0.0090876,0.2130768,0.0278654,0.0606018,0.088008,0.0318264,-0.046935,0.1541101,-0.2272694,-0.0821875,0,0,0,1,0,0
229,93,23.2,13,107036,1,25902.712,11.5809205,0.1654523,0.1042385,-0.4570725,-0.5232961,0.0136872,0.0054328,0.1044577,0.1369194,0.0172465,-0.0756237,-0.0865805,-0.0476446,-0.0545476,0.2391843,1,0,0,0,0,0
229,94,25.5,13,130464,1,37182.24,11.7788526,0.2599785,0.1042385,-0.4570725,-0.1618126,0.0337944,0.0054328,0.1044577,0.0130917,0.0270998,-0.118829,-0.0420678,-0.0476446,-0.0168671,0.0739601,0,1,0,0,0,0
229,96,25.2,13,134504,1,48017.928,11.8093492,0.248144,0.1042385,-0.4570725,0.0939306,0.0307877,0.0054328,0.1044577,0.0044115,0.0258662,-0.1134198,0.0233083,-0.0476446,0.0097912,-0.0429331,0,0,0,1,0,0
229,95,23.8,13,146161,1,39171.148,11.892464,0.1909856,0.1042385,-0.4570725,-0.1097033,0.0182377,0.0054328,0.1044577,0.0060174,0.019908,-0.0872943,-0.0209518,-0.0476446,-0.0114353,0.0501424,0,0,1,0,0,0
229,97,25.8,13,148108,1,52874.556,11.905697,0.2716745,0.1042385,-0.4570725,0.1902784,0.0369035,0.0054328,0.1044577,0.0181029,0.0283189,-0.124175,0.0516938,-0.0476446,0.0198343,-0.086971,0,0,0,0,1,0
229,98,25.6,13,160256,1,55128.064,11.9845278,0.2638924,0.1042385,-0.4570725,0.2320151,0.0348196,0.0054328,0.1044577,0.0269155,0.0275077,-0.1206179,0.061227,-0.0476446,0.0241849,-0.1060477,0,0,0,0,0,1
230,93,11.8,17,56124,1,25143.552,10.9353188,-0.5106005,0.3725025,-0.4570725,-0.5530423,0.1303564,0.069379,0.1044577,0.1529279,-0.1901999,0.2333815,0.2823837,-0.1702607,-0.2060096,0.2527805,1,0,0,0,0,0
230,95,12.5,17,61837,1,18674.774,11.0322572,-0.4529714,0.3725025,-0.4570725,-0.8504702,0.1025915,0.069379,0.1044577,0.3616498,-0.168733,0.2070408,0.3852386,-0.1702607,-0.3168022,0.3887266,0,0,1,0,0,0
230,94,13.2,17,62913,1,23655.288,11.0495081,-0.3984832,0.3725025,-0.4570725,-0.6140571,0.0793944,0.069379,0.1044577,0.1885331,-0.148436,0.1821357,0.2446914,-0.1702607,-0.2287378,0.2806686,0,1,0,0,0,0
230,96,13.3,17,68970,1,21104.82,11.1414269,-0.390936,0.3725025,-0.4570725,-0.7281424,0.0764155,0.069379,0.1044577,0.2650956,-0.1456246,0.1786861,0.284657,-0.1702607,-0.2712348,0.3328139,0,0,0,1,0,0
230,97,16.1,17,74783,1,18770.533,11.2223459,-0.1998807,0.3725025,-0.4570725,-0.8453556,0.0199762,0.069379,0.1044577,0.357313,-0.0744561,0.09136,0.1689703,-0.1702607,-0.314897,0.3863888,0,0,0,0,1,0
230,98,19.1,17,92956,1,28072.712,11.4398815,-0.0290117,0.3725025,-0.4570725,-0.4428458,0.0004208,0.069379,0.1044577,0.0980562,-0.0108069,0.0132604,0.0128477,-0.1702607,-0.1649612,0.2024127,0,0,0,0,0,1
231,93,14.8,20,57841,1.5,15674.911,10.9654531,-0.2840728,0.5350214,-0.0516068,-1.0255824,0.0403487,0.143124,0.0013316,0.5259096,-0.151985,0.0146601,0.2913401,-0.0276108,-0.5487085,0.0529271,1,0,0,0,0,0
231,97,18,20,73633,1.5,11118.583,11.2068486,-0.0883282,0.5350214,-0.0516074,-1.369026,0.0039009,0.143124,0.0013317,0.937116,-0.0472575,0.0045584,0.1209237,-0.0276111,-0.7324582,0.0706519,0,0,0,0,1,0
231,94,18.4,20,73941,1.5,13826.967,11.2110228,-0.0663493,0.5350214,-0.0516067,-1.151023,0.0022011,0.143124,0.0013316,0.662427,-0.0354983,0.0034241,0.0763696,-0.0276107,-0.6158219,0.0594005,0,1,0,0,0,0
231,96,18.7,20,78428,1.5,11136.776,11.2699363,-0.0501765,0.5350214,-0.0516072,-1.367391,0.0012588,0.143124,0.0013316,0.9348791,-0.0268455,0.0025895,0.0686109,-0.0276109,-0.7315835,0.0705672,0,0,0,1,0,0
231,95,18,20,78968,1.5,9555.128,11.276798,-0.0883282,0.5350214,-0.0516072,-1.5205658,0.0039009,0.143124,0.0013317,1.1560602,-0.0472575,0.0045584,0.1343089,-0.0276109,-0.8135353,0.0784721,0,0,1,0,0,0
231,98,16.5,20,80754,1.5,13889.688,11.2991628,-0.1753396,0.5350214,-0.0516077,-1.1464971,0.015372,0.143124,0.0013317,0.6572278,-0.0938104,0.0090489,0.2010264,-0.0276112,-0.6134005,0.0591681,0,0,0,0,0,1
232,93,9.1,17,37514,1,10991.602,10.5324695,-0.7704256,0.3725025,-0.4570725,-1.3805123,0.2967778,0.069379,0.1044577,0.9529071,-0.2869854,0.3521404,1.063582,-0.1702607,-0.5142442,0.6309943,1,0,0,0,0,0
232,94,9.1,17,39936,1,12859.392,10.5950335,-0.7704256,0.3725025,-0.4570751,-1.2235694,0.2967778,0.069379,0.1044588,0.748561,-0.2869854,0.3521424,0.9426691,-0.1702616,-0.4557826,0.5592631,0,1,0,0,0,0
232,95,10,17,46043,1,13858.943,10.737331,-0.6761149,0.3725025,-0.4570725,-1.1487131,0.2285657,0.069379,0.1044577,0.6597709,-0.2518545,0.3090336,0.776662,-0.1702607,-0.4278985,0.5250452,0,0,1,0,0,0
232,96,12.3,17,59315,1,17735.185,10.9906175,-0.4691007,0.3725025,-0.4570725,-0.9020933,0.1100278,0.069379,0.1044577,0.4068861,-0.1747412,0.2144131,0.4231726,-0.1702607,-0.336032,0.4123221,0,0,0,1,0,0
232,97,14.2,17,69151,1,23511.34,11.1440478,-0.325458,0.3725025,-0.4570725,-0.6201609,0.0529615,0.069379,0.1044577,0.1922998,-0.1212339,0.1487579,0.2018364,-0.1702607,-0.2310115,0.2834585,0,0,0,0,1,0
232,98,15.6,17,83421,1,31282.875,11.3316554,-0.2314291,0.3725025,-0.4570725,-0.334573,0.0267797,0.069379,0.1044577,0.0559695,-0.0862079,0.1057799,0.0774299,-0.1702607,-0.1246293,0.1529241,0,0,0,0,0,1
233,93,23.6,20,102763,1.5,69467.788,11.5401806,0.1825467,0.5350214,-0.0516071,0.4632194,0.0166617,0.143124,0.0013316,0.1072861,0.0976664,-0.0094207,0.0845592,-0.0276109,0.2478323,-0.0239054,1,0,0,0,0,0
233,94,25.1,20,119215,1.5,71529,11.6886839,0.2441678,0.5350214,-0.0516086,0.4924592,0.029809,0.143124,0.0013317,0.121258,0.130635,-0.0126012,0.1202427,-0.0276117,0.2634762,-0.0254151,0,1,0,0,0,0
233,95,25.8,20,128560,1.5,62994.4,11.764151,0.2716745,0.5350214,-0.0516069,0.365402,0.0369035,0.143124,0.0013316,0.0667593,0.1453517,-0.0140203,0.0992704,-0.0276108,0.1954979,-0.0188573,0,0,1,0,0,0
233,96,29.3,20,147035,1.5,75575.99,11.8984259,0.3988875,0.5350214,-0.0516074,0.5474948,0.0795556,0.143124,0.0013317,0.1498753,0.2134134,-0.0205856,0.2183889,-0.0276111,0.2929215,-0.0282548,0,0,0,1,0,0
233,97,29.3,20,154668,1.5,78571.344,11.9490362,0.3988875,0.5350214,-0.0516074,0.5863632,0.0795556,0.143124,0.0013317,0.1719109,0.2134134,-0.0205856,0.233893,-0.0276111,0.3137169,-0.0302607,0,0,0,0,1,0
233,98,28.4,20,182648,1.5,85296.616,12.1153161,0.3676891,0.5350214,-0.0516077,0.668491,0.0675977,0.143124,0.0013317,0.2234401,0.1967216,-0.0189756,0.2457969,-0.0276112,0.357657,-0.0344993,0,0,0,0,0,1
234,94,54,35.5,346933,2,166180.907,12.756887,1.010284,1.1088218,0.2360748,1.3354332,0.5103369,0.6147429,0.0278657,0.8916909,1.120225,0.2385026,1.3491669,0.2617649,1.4807575,0.3152621,0,1,0,0,0,0
234,93,56.7,27.3,353028,2,217465.248,12.7743027,1.0590742,0.8461758,0.2360746,1.6043953,0.5608191,0.3580068,0.0278656,1.2870421,0.896163,0.2500206,1.6991736,0.1997607,1.3576005,0.378757,1,0,0,0,0,0
234,95,66.6,35.5,508254,2,272932.398,13.1387366,1.2200046,1.1088218,0.2360748,1.8315803,0.7442056,0.6147429,0.0278657,1.6773433,1.3527677,0.2880124,2.2345364,0.2617649,2.0308963,0.43239,0,0,1,0,0,0
234,96,65.8,35.5,523897,2,286571.659,13.1690504,1.2079198,1.1088218,0.2360746,1.8803448,0.7295352,0.6147429,0.0278656,1.7678483,1.3393679,0.2851592,2.2713058,0.2617647,2.0849674,0.4439017,0,0,0,1,0,0
234,97,66.8,35.5,586760,2,275777.2,13.2823712,1.2230031,1.1088218,0.2360746,1.8419495,0.7478683,0.6147429,0.0278656,1.696389,1.3560925,0.28872,2.2527099,0.2617647,2.0423938,0.4348376,0,0,0,0,1,0
234,98,82.3,39,727281,2,376731.558,13.4970682,1.4316711,1.2028508,0.2360746,2.1538891,1.0248411,0.723425,0.0278656,2.3196191,1.7220867,0.3379812,3.0836608,0.2839626,2.5908072,0.5084786,0,0,0,0,0,1
235,93,16,8,71898,2,22000.788,11.1830037,-0.2061113,-0.3812693,0.2360753,-0.6865655,0.0212409,0.0726832,0.0278658,0.2356861,0.0785839,-0.0486578,0.1415089,-0.0900083,0.2617664,-0.1620812,1,0,0,0,0,0
235,94,19.1,8,92248,2,35146.488,11.4322359,-0.0290117,-0.3812693,0.2360733,-0.2181191,0.0004208,0.0726832,0.0278653,0.023788,0.0110613,-0.0068489,0.006328,-0.0900075,0.0831621,-0.0514921,0,1,0,0,0,0
235,96,19.9,8,95420,2,39408.46,11.4660435,0.0120197,-0.3812693,0.2360746,-0.1036633,0.0000722,0.0726832,0.0278656,0.005373,-0.0045828,0.0028376,-0.001246,-0.090008,0.0395236,-0.0244723,0,0,0,1,0,0
235,95,18.7,8,97598,2,43138.316,11.4886123,-0.0501765,-0.3812693,0.2360746,-0.0132322,0.0012588,0.0726832,0.0278656,0.0000875,0.0191308,-0.0118454,0.0006639,-0.090008,0.005045,-0.0031238,0,0,1,0,0,0
235,97,22.4,8,99725,2,38793.025,11.5101717,0.130361,-0.3812693,0.2360746,-0.1194033,0.008497,0.0726832,0.0278656,0.0071286,-0.0497026,0.0307749,-0.0155655,-0.090008,0.0455248,-0.0281881,0,0,0,0,1,0
235,98,21.8,8,112029,2,39434.208,11.626513,0.10321,-0.3812693,0.2360753,-0.1030101,0.0053261,0.0726832,0.0278658,0.0053055,-0.0393508,0.0243653,-0.0106317,-0.0900083,0.0392746,-0.0243182,0,0,0,0,0,1
236,93,26.5,25,132839,2,54463.99,11.7968931,0.2984447,0.758165,0.2360743,0.2198959,0.0445346,0.287407,0.0278655,0.0241771,0.2262703,0.0704551,0.0656268,0.1789832,0.1667174,0.0519118,1,0,0,0,0,0
236,94,27.4,22.6,175464,2,51235.488,12.0751892,0.331843,0.657239,0.2360744,0.1587886,0.0550599,0.2159816,0.0278656,0.0126069,0.2181002,0.0783397,0.0526929,0.1551573,0.1043621,0.0374859,0,1,0,0,0,0
236,98,29.8,26,179791,2,64365.178,12.0995503,0.4158084,0.7973857,0.2360746,0.386929,0.0864483,0.317912,0.0278656,0.074857,0.3315597,0.0981618,0.1608883,0.1882425,0.3085316,0.0913441,0,0,0,0,0,1
236,96,29.2,25,183693,2,57679.602,12.1210212,0.3954687,0.758165,0.2360746,0.2772598,0.0781978,0.287407,0.0278656,0.0384365,0.2998305,0.0933601,0.1096476,0.1789835,0.2102087,0.065454,0,0,0,1,0,0
236,97,27.7,25,184108,2,75484.28,12.1232778,0.3427324,0.758165,0.236075,0.5462806,0.0587328,0.287407,0.0278657,0.1492113,0.2598477,0.0809106,0.1872281,0.1789838,0.4141708,0.1289632,0,0,0,0,1,0
236,95,26.6,25,197555,2,52944.74,12.1937723,0.3022112,0.758165,0.2360746,0.1916049,0.0456658,0.287407,0.0278656,0.0183562,0.229126,0.0713444,0.0579052,0.1789835,0.1452681,0.0452331,0,0,1,0,0,0
237,93,12,11,42783,1,15573.012,10.6638961,-0.4937933,-0.0628156,-0.4570725,-1.0321044,0.1219159,0.0019729,0.1044577,0.5326197,0.0310179,0.2256994,0.5096463,0.0287113,0.0648323,0.4717466,1,0,0,0,0,0
237,94,10.3,11,49853,1,21237.378,10.816834,-0.6465561,-0.0628156,-0.4570725,-0.7218811,0.2090174,0.0019729,0.1044577,0.2605561,0.0406138,0.295523,0.4667366,0.0287113,0.0453454,0.329952,0,1,0,0,0,0
237,96,11.9,11,53000,1,24486,10.8780472,-0.5021616,-0.0628156,-0.4570725,-0.5795423,0.1260831,0.0019729,0.1044577,0.1679346,0.0315436,0.2295243,0.2910239,0.0287113,0.0364043,0.2648929,0,0,0,1,0,0
237,95,11.1,11,53643,1,25963.212,10.8901063,-0.5717549,-0.0628156,-0.4570725,-0.5209632,0.1634518,0.0019729,0.1044577,0.1357013,0.0359151,0.2613335,0.2978633,0.0287113,0.0327246,0.238118,0,0,1,0,0,0
237,98,13.8,11,57501,1,27140.472,10.9595576,-0.3540314,-0.0628156,-0.4570725,-0.4766178,0.0626691,0.0019729,0.1044577,0.1135822,0.0222387,0.161818,0.1687377,0.0287113,0.029939,0.2178489,0,0,0,0,0,1
237,97,13.3,11,61539,1,24430.983,11.0274264,-0.390936,-0.0628156,-0.4570725,-0.5817917,0.0764155,0.0019729,0.1044577,0.1692408,0.0245569,0.1786861,0.2274433,0.0287113,0.0365456,0.265921,0,0,0,0,1,0
238,95,12.4,6.5,36266,1,9828.086,10.4986359,-0.4610035,-0.5889087,-0.4570725,-1.4923996,0.1062621,0.1734067,0.1044577,1.1136283,0.271489,0.2107121,0.6880015,0.269174,0.8788871,0.6821349,0,0,1,0,0,0
238,94,13.4,6.5,38149,1,8469.078,10.5492548,-0.3834453,-0.5889087,-0.4570725,-1.6412222,0.0735151,0.1734067,0.1044577,1.3468051,0.2258143,0.1752623,0.6293189,0.269174,0.96653,0.7501576,0,1,0,0,0,0
238,96,11,6.5,38888,1,10344.208,10.568441,-0.5808047,-0.5889087,-0.4570725,-1.4412171,0.1686671,0.1734067,0.1044577,1.0385533,0.342041,0.2654699,0.8370657,0.269174,0.8487453,0.6587407,0,0,0,1,0,0
238,97,12.1,6.5,40770,1,12801.78,10.6157018,-0.4854945,-0.5889087,-0.4570725,-1.2280596,0.1178525,0.1734067,0.1044577,0.7540652,0.285912,0.2219062,0.5962162,0.269174,0.723215,0.5613123,0,0,0,0,1,0
238,98,10.7,6.5,40972,1,12250.628,10.6206442,-0.6084563,-0.5889087,-0.4570725,-1.2720666,0.1851095,0.1734067,0.1044577,0.8090767,0.3583252,0.2781086,0.7739969,0.269174,0.7491311,0.5814267,0,0,0,0,0,1
238,93,12,6.5,46574,1,11317.482,10.7487977,-0.4937933,-0.5889087,-0.4570725,-1.3512952,0.1219159,0.1734067,0.1044577,0.9129993,0.2907992,0.2256994,0.6672606,0.269174,0.7957895,0.6176399,1,0,0,0,0,0
239,97,14.1,16,52998,1,12401.532,10.8780095,-0.3325252,0.3118779,-0.4570725,-1.2598238,0.0552865,0.0486339,0.1044577,0.793578,-0.1037072,0.1519881,0.4189232,-0.1425508,-0.3929111,0.5758309,0,0,0,0,1,0
239,96,14.1,16,57856,1,14637.568,10.9657124,-0.3325252,0.3118779,-0.4570725,-1.0940524,0.0552865,0.0486339,0.1044577,0.5984754,-0.1037072,0.1519881,0.3638,-0.1425508,-0.3412107,0.5000613,0,0,0,1,0,0
239,98,14.2,16,57976,1,12174.96,10.9677844,-0.325458,0.3118779,-0.4570725,-1.2782624,0.0529615,0.0486339,0.1044577,0.8169774,-0.1015032,0.1487579,0.4160208,-0.1425508,-0.3986617,0.5842587,0,0,0,0,0,1
239,95,14.6,16,69409,1,13881.8,11.1477718,-0.2976785,0.3118779,-0.4570725,-1.1470652,0.0443062,0.0486339,0.1044577,0.6578793,-0.0928393,0.1360607,0.3414566,-0.1425508,-0.3577442,0.524292,0,0,1,0,0,0
239,94,14.5,16,69661,1,16579.318,11.1513959,-0.3045513,0.3118779,-0.4570725,-0.9694878,0.0463758,0.0486339,0.1044577,0.4699533,-0.0949828,0.1392021,0.2952588,-0.1425508,-0.3023618,0.4431262,0,1,0,0,0,0
239,93,13.9,16,69910,1,9927.22,11.154964,-0.3468112,0.3118779,-0.4570725,-1.4823633,0.060139,0.0486339,0.1044577,1.0987005,-0.1081627,0.1585179,0.5141001,-0.1425508,-0.4623163,0.6775476,1,0,0,0,0,0
240,93,18.9,13,88024,1,45684.456,11.3853648,-0.0395381,0.1042385,-0.4570725,0.0441143,0.0007816,0.0054328,0.1044577,0.000973,-0.0041214,0.0180718,-0.0017442,-0.0476446,0.0045984,-0.0201634,1,0,0,0,0,0
240,94,20.2,13,111807,1,59816.745,11.6245294,0.0269826,0.1042385,-0.4570725,0.3136418,0.000364,0.0054328,0.1044577,0.0491856,0.0028126,-0.012333,0.0084629,-0.0476446,0.0326936,-0.1433571,0,1,0,0,0,0
240,95,21.9,13,117570,1,62664.81,11.6747892,0.1077866,0.1042385,-0.4570725,0.3601562,0.005809,0.0054328,0.1044577,0.0648563,0.0112355,-0.0492663,0.03882,-0.0476446,0.0375421,-0.1646175,0,0,1,0,0,0
240,96,21.1,13,124309,1,75952.799,11.7305257,0.070573,0.1042385,-0.4570725,0.5524683,0.0024903,0.0054328,0.1044577,0.1526106,0.0073564,-0.032257,0.0389894,-0.0476446,0.0575885,-0.2525181,0,0,0,1,0,0
240,97,22.3,13,150420,1,75059.58,11.9211867,0.1258867,0.1042385,-0.4570725,0.5406384,0.0079237,0.0054328,0.1044577,0.1461449,0.0131222,-0.0575393,0.0680592,-0.0476446,0.0563553,-0.247111,0,0,0,0,1,0
240,98,24,13,164886,1,92006.388,12.0130096,0.1993538,0.1042385,-0.4570725,0.7442142,0.019871,0.0054328,0.1044577,0.2769274,0.0207803,-0.0911192,0.148362,-0.0476446,0.0775758,-0.3401599,0,0,0,0,0,1
241,94,7,10,25312,1,11187.904,10.1390339,-1.0327898,-0.1581258,-0.4570725,-1.3628106,0.5333274,0.0125019,0.1044577,0.9286264,0.1633107,0.4720599,1.407497,0.072275,0.2154955,0.6229033,0,1,0,0,0,0
