,Company_name,Company_ID,Big3Share,Position,Revenue,Assets,Employees,MarketCap,Exchange,TypeEnt,logMarketCap,logRevenue,logEmployees,logAssets
3361,NEWMONT MINING CORPORATION,US841611629,23.61,1,7729000.0,25136000.0,15600.0,16955767.0,New York Stock Exchange (NYSE),Industrial company,7.229317440019942,6.888123307297908,4.193124598354461,7.400296167695898
3362,GREEN PLAINS INC.,US841652107,18.06,1,2965589.0,1917920.0,995.0,698898.0,NASDAQ National Market,Industrial company,5.844413797677706,6.472110962133943,2.9978230807457256,6.282830487984201
3363,"HAWAIIAN TELCOM HOLDCO, INC.",US841659868,8.870000000000003,5,393413.0,799695.0,1300.0,238635.0,NASDAQ National Market,Industrial company,5.3777341408939066,5.594848706714439,3.113943352306837,5.902924380650003
3365,"PNM RESOURCES, INC.",US850468296,20.24,1,1439082.0,6009328.0,1868.0,2583167.0,New York Stock Exchange (NYSE),Industrial company,6.4121524839255475,6.158085541075517,3.2713768718940743,6.77882590923914
3366,"NUSTAR GP HOLDINGS, LLC",US850470977,0.0,135,0.0,360490.0,1251.0,1070705.0,New York Stock Exchange (NYSE),Industrial company,6.0296698307572685,-inf,3.09725730969342,5.556893221884699
3368,AMTECH SYSTEMS INC,US860411215,4.16,6,104883.0,125456.0,503.0,88524.0,NASDAQ National Market,Industrial company,4.9470610295060045,5.020705101115401,2.7015679850559273,5.0984914365121625
3369,"APOLLO EDUCATION GROUP, INC.",US860419443,11.97,4,2566277.0,2201064.0,34000.0,996224.0,NASDAQ National Market,Industrial company,5.9983570000966395,6.409303531648722,4.531478917042255,6.342632670650914
3371,MERITAGE HOMES CORPORATION,US860611231,20.79,1,2579459.0,2679777.0,1409.0,1468236.0,New York Stock Exchange (NYSE),Industrial company,6.166795868427486,6.411528629237717,3.1489109931093564,6.428098655335138
3373,KNIGHT TRANSPORTATION INC,US860649974,14.5,1,1182964.0,1120232.0,6196.0,2082238.0,New York Stock Exchange (NYSE),Industrial company,6.318530367911943,6.0729715283648344,3.7921114090871684,6.049307974353901
3375,TASER INTERNATIONAL INC,US860741227,18.81,1,197892.0,229881.0,670.0,1154895.0,NASDAQ National Market,Industrial company,6.062542501116912,5.296428237733018,2.8260748027008264,5.36150307768011
3377,INSIGHT ENTERPRISES INC,US860766246,19.55,1,5373090.0,2014017.0,5761.0,1001311.0,NASDAQ National Market,Industrial company,6.000568987176122,6.730224115122206,3.760497875226527,6.3040631320443286
3378,"INVENTURE FOODS, INC.",US860786101,10.9,2,282558.0,213033.0,1100.0,146118.0,NASDAQ National Market,Industrial company,5.164703719145489,5.4511076078882805,3.041392685158225,5.328446883287629
3379,"CLEAR CHANNEL OUTDOOR HOLDINGS, INC.",US860812139,1.28,5,2806204.0,6306788.0,6000.0,297890.0,New York Stock Exchange (NYSE),Industrial company,5.474055924437892,6.448119239341642,3.778151250383644,6.799808232614122
3380,NOVATEL WIRELESS INC,US860824673,7.09,5,220942.0,198753.0,1330.0,76901.0,NASDAQ National Market,Industrial company,4.885931987287233,5.3442782809888065,3.123851640967086,5.29831369266744
3387,SPLUNK INC.,US861106510,13.05,1,668435.0,1536839.0,2100.0,7467038.0,NASDAQ National Market,Industrial company,6.873148361472667,5.825059181958797,3.322219294733919,6.18662837298188
3388,VALHI INC,US870110150,0.28,4,1532900.0,2537400.0,2280.0,695243.0,New York Stock Exchange (NYSE),Industrial company,5.842136624898042,6.185513824218539,3.357934847000454,6.404388935530544
3389,ZIONS BANCORPORATION,US870227400,17.36,1,2093027.0,59669525.0,10200.0,5762198.0,NASDAQ National Market,Bank,6.760588177378966,6.320774830763616,4.008600171761918,7.775752580651204
3392,"QEP RESOURCES, INC.",US870287750,15.04,1,2018600.0,8398200.0,693.0,4001165.0,New York Stock Exchange (NYSE),Industrial company,6.602186461179539,6.305050268917222,2.8407332346118066,6.924186212986145
3393,SKYWEST INC,US870292166,18.8,1,3095563.0,4802886.0,18300.0,1219424.0,NASDAQ National Market,Industrial company,6.086154738303578,6.490739647074151,4.26245108973043,6.681502278465215
3398,FRANKLIN COVEY CO,US870401551,8.63,3,209941.0,200645.0,810.0,218899.0,New York Stock Exchange (NYSE),Industrial company,5.340243777577644,5.32209726152163,2.9084850188786495,5.3024283417450855
3399,QUESTAR CORP,US870407509,26.83,1,1134900.0,4366200.0,1759.0,4434037.0,New York Stock Exchange (NYSE),Industrial company,6.646799312781353,6.0549575960124065,3.245265839457461,6.640103625305096
3404,MERIT MEDICAL SYSTEMS INC,US870447695,22.99,1,542149.0,778728.0,3754.0,845643.0,NASDAQ National Market,Industrial company,5.927187058249134,5.734118661049107,3.5744942682853273,5.891385790500531
3405,AAON INC,US870448736,14.51,2,358632.0,232854.0,1676.0,1481469.0,NASDAQ National Market,Industrial company,6.1706925682225515,5.554649038163652,3.2242740142942576,5.36708370270683
3408,"ARC GROUP WORLDWIDE, INC.",US870454148,0.95,4,112505.0,126023.0,600.0,43981.0,NASDAQ National Market,Industrial company,4.643265099730196,5.051171823995435,2.7781512503836434,5.100449813859793
3409,MYRIAD GENETICS INC,US870494517,16.41,1,723100.0,766200.0,2038.0,2396492.0,NASDAQ National Market,Industrial company,6.3795759835628765,5.859198361533878,3.3092041796704077,5.884342147647059
3410,USANA HEALTH SCIENCES INC,US870500306,8.920000000000002,2,918499.0,423237.0,1664.0,1451605.0,New York Stock Exchange (NYSE),Industrial company,6.161848455442455,5.963078687811431,3.2211533219547053,5.626583627348081
3411,NUTRACEUTICAL INTERNATIONAL CORP,US870515089,11.490000000000002,2,216479.0,212449.0,845.0,221440.0,NASDAQ National Market,Industrial company,5.345256072776664,5.335415773084456,2.926856708949692,5.327254691200991
3412,INCONTACT INC,US870528557,15.659999999999998,1,221987.0,254137.0,1015.0,863847.0,NASDAQ National Market,Industrial company,5.9364368293541725,5.346327542047138,3.0064660422492318,5.405067898919052
3413,SMITH & WESSON HOLDING CORPORATION,US870543688,18.74,1,551862.0,490925.0,1749.0,1322618.0,NASDAQ National Market,Industrial company,6.12143442888322,5.741830490534758,3.2427898094786767,5.691015148794902
3414,HEADWATERS INC,US870547337,17.2,1,895333.0,979019.0,2831.0,1430678.0,New York Stock Exchange (NYSE),Industrial company,6.155541898917657,5.951984591924813,3.451939869365103,5.990791120317015
3415,NU SKIN ENTERPRISES INC,US870565309,12.06,2,2247047.0,1505843.0,4800.0,2215871.0,New York Stock Exchange (NYSE),Industrial company,6.345544473737398,6.351612156365358,3.681241237375587,6.177779694449013
3416,JETBLUE AIRWAYS CORPORATION,US870617894,16.8,1,6416000.0,8644000.0,16862.0,5879324.0,NASDAQ National Market,Industrial company,6.769327394112347,6.807264355276107,4.226909084965482,6.936714758211203
3417,PEOPLE'S UTAH BANCORP,US870622021,0.8,19,77558.0,1555982.0,362.0,302648.0,NASDAQ National Market,Bank,5.480937808293726,4.889626601332881,2.558708570533166,6.192004568652456
3421,"ENERNOC, INC.",US870698303,10.33,1,399584.0,443714.0,1366.0,201313.0,NASDAQ National Market,Industrial company,5.303871820819942,5.6016080900373595,3.1354506993455136,5.64710313172946
3424,PHARMERICA CORPORATION,US870792558,17.31,1,2028500.0,1153700.0,7000.0,818457.0,New York Stock Exchange (NYSE),Industrial company,5.912995867433633,6.307175012040345,3.845098040014257,6.062092892630169
3426,SOUTHWEST GAS CORP,US880085720,20.14,1,2463625.0,5358685.0,2219.0,3322536.0,New York Stock Exchange (NYSE),Industrial company,6.521469695263121,6.391574602508231,3.346157302232008,6.729058228627384
3428,POWELL INDUSTRIES INC,US880106100,12.08,3,661858.0,468824.0,2803.0,406406.0,NASDAQ National Market,Industrial company,5.608960111056513,5.820764822624729,3.447623097760286,5.671009835946836
3432,MGM RESORTS INTERNATIONAL,US880215232,10.5,4,9190068.0,25215178.0,59500.0,12958976.0,New York Stock Exchange (NYSE),Industrial company,7.112570685553133,6.963318724869845,4.77451696572855,7.40166203829507
3433,BOYD GAMING CORP,US880242733,14.69,2,2199432.0,4350900.0,18243.0,2109436.0,New York Stock Exchange (NYSE),Industrial company,6.324166353482544,6.342310539406181,4.2610962581323335,6.6385791016914135
3434,MONARCH CASINO & RESORT INC,US880300760,7.56,5,202245.0,274846.0,2100.0,368793.0,NASDAQ National Market,Industrial company,5.566782669186839,5.3058777935760215,3.322219294733919,5.439089420797588
3435,GAMING PARTNERS INTERNATIONAL CORPORATION,US880310433,3.06,7,78238.0,77244.0,704.0,71516.0,NASDAQ National Market,Industrial company,4.854403215708048,4.893417740040466,2.847572659142112,4.887864755176594
3437,"COVENANT TRANSPORTATION GROUP, INC.",US880320154,7.2,2,724240.0,647423.0,4623.0,335834.0,NASDAQ National Market,Industrial company,5.52612466221567,5.859882507362438,3.6649238934380817,5.811188123851933
3439,"ORMAT TECHNOLOGIES, INC",US880326081,10.42,4,594644.0,2273982.0,1060.0,2142553.0,New York Stock Exchange (NYSE),Industrial company,6.330931573803099,5.7742570411794025,3.0253058652647704,6.356787022650918
3440,DISH NETWORK CORPORATION,US880336997,5.15,4,15068901.0,22886710.0,18000.0,11076311.0,NASDAQ National Market,Industrial company,7.044395141339307,7.178081579651065,4.2552725051033065,7.359583366657124
3442,WESTERN ALLIANCE BANCORPORATION,US880365922,14.81,1,511341.0,14275089.0,1446.0,3882678.0,New York Stock Exchange (NYSE),Bank,6.589131374933952,5.708710616430588,3.160168292958512,7.154578824594831
3450,"FLOTEK INDUSTRIES, INC.",US900023731,18.22,1,334359.0,403090.0,534.0,633564.0,New York Stock Exchange (NYSE),Industrial company,5.801790492057558,5.524213017674192,2.727541257028556,5.605402024154815
3455,"DOLBY LABORATORIES, INC.",US900199783,5.8,3,970638.0,2133293.0,1867.0,2515894.0,New York Stock Exchange (NYSE),Industrial company,6.400692339402465,5.987057289727321,3.2711443179490782,6.3290505083065565
3457,"KANDI TECHNOLOGIES GROUP, INC.",US900363723,0.0,111,201069.0,371469.0,557.0,328582.0,NASDAQ National Market,Industrial company,5.516643768731455,5.3033451180023565,2.745855195173729,5.569922576668091
3458,"CLOVIS ONCOLOGY, INC.",US900475355,15.13,1,0.0,713386.0,309.0,641041.0,NASDAQ National Market,Industrial company,5.806885807216666,-inf,2.4899584794248346,5.853324582178665
3460,"HUNTINGTON INGALLS INDUSTRIES, INC.",US900607005,20.82,1,7020000.0,6024000.0,36000.0,7272953.0,New York Stock Exchange (NYSE),Industrial company,6.8617107810395215,6.846337112129805,4.556302500767287,6.779884963192644
3463,"SUNCOKE ENERGY, INC.",US900640593,17.0,1,1362700.0,2255500.0,1125.0,371418.0,New York Stock Exchange (NYSE),Industrial company,5.569862947091555,6.134400255918984,3.0511525224473814,6.35324283143373
3464,"FIESTA RESTAURANT GROUP, INC.",US900712224,13.76,2,687392.0,415645.0,11550.0,685083.0,NASDAQ National Market,Industrial company,5.835743190847665,5.837204473428101,4.062581984228163,5.618722560525462
3465,MEMORIAL PRODUCTION PARTNERS LP,US900726667,0.0,125,358147.0,2906003.0,484.0,174918.0,NASDAQ National Market,Industrial company,5.242834503008919,5.554061317664395,2.6848453616444123,6.463296058304319
3470,"BOOT BARN HOLDINGS, INC.",US900776290,3.13,7,402684.0,326128.0,1700.0,203947.0,New York Stock Exchange (NYSE),Industrial company,5.309517321356824,5.604964373958669,3.230448921378274,5.513388087133047
3471,CU BANCORP,US900779788,6.960000000000001,3,98904.0,2634642.0,265.0,409878.0,NASDAQ National Market,Bank,5.612654608399416,4.9952138562361945,2.423245873936808,6.420721610824724
3475,"ENDOCHOICE HOLDINGS, INC.",US900886803,2.01,18,72300.0,164338.0,501.0,110807.0,New York Stock Exchange (NYSE),Industrial company,5.044567196902759,4.859138297294531,2.699837725867246,5.215737997288638
3477,TAYLOR MORRISON HOME CORPORATION,US900907433,5.48,3,2976820.0,4117394.0,1600.0,477343.0,New York Stock Exchange (NYSE),Industrial company,5.678830558232934,6.473752574865016,3.204119982655925,6.614622427317772
3483,LA QUINTA HOLDINGS INC.,US901032961,10.63,2,1029974.0,2985844.0,7426.0,1433508.0,New York Stock Exchange (NYSE),Industrial company,6.156400120963117,6.012826261793475,3.87075494489014,6.4750671136003275
3485,HOMESTREET INC,US910186600,11.41,1,423151.0,4894380.0,2139.0,508862.0,NASDAQ National Market,Bank,5.70660002052058,5.626495371546788,3.330210784571528,6.689697684978258
3486,PACCAR INC,US910351110,17.39,1,19115100.0,21109800.0,23000.0,19496249.0,NASDAQ National Market,Industrial company,7.289951062885502,7.281376574357902,4.361727836017593,7.3244841187028324
3487,BOEING COMPANY (THE),US910425694,15.45,1,96114000.0,94408000.0,161400.0,82314581.0,New York Stock Exchange (NYSE),Industrial company,7.915476771870234,7.9827866517674915,5.2079035303860515,7.97500879735575
3488,AVISTA CORP,US910462470,24.87,1,1484776.0,4906649.0,1874.0,2526509.0,New York Stock Exchange (NYSE),Industrial company,6.402520849632779,6.171660938971901,3.2727695865517594,6.690784991582838
3489,WEYERHAEUSER CO,US910470860,18.15,1,7082000.0,12470000.0,12600.0,23517877.0,New York Stock Exchange (NYSE),Industrial company,7.371398114649023,6.8501559224220925,4.1003705451175625,7.095866453478543
3490,NORDSTROM INC,US910515058,15.64,1,14437000.0,7698000.0,72500.0,6600367.0,New York Stock Exchange (NYSE),Industrial company,6.8195680842757485,7.159476956474234,4.860338006570994,6.886377906758572
3492,KEY TRONIC CORP,US910849125,4.09,4,433997.0,230794.0,4866.0,84721.0,NASDAQ National Market,Industrial company,4.927991073302437,5.637486727466546,3.6871721045948,5.363224514185763
3494,ITRON INC,US911011792,21.7,1,3000000.0,,7500.0,1657268.0,NASDAQ National Market,Industrial company,6.219392744695584,6.477121254719663,3.8750612633917,
3495,RED LION HOTELS CORPORATION,US911032187,2.89,10,142920.0,287218.0,1783.0,162962.0,New York Stock Exchange (NYSE),Industrial company,5.212086346034043,5.155093007530402,3.2511513431753545,5.4582116537308245
3496,TTM TECHNOLOGIES INC,US911033443,11.86,2,2095488.0,2640133.0,29570.0,765268.0,NASDAQ National Market,Industrial company,5.883813553504573,6.321285178150677,4.470851324526118,6.421625805548306
3497,ZUMIEZ INC.,US911040022,16.28,1,804183.0,414695.0,7000.0,374670.0,NASDAQ National Market,Industrial company,5.573648920326102,5.905354888110056,3.845098040014257,5.617728799083574
3498,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,US911069248,26.22,1,6616632.0,2582438.0,15397.0,8860813.0,NASDAQ National Market,Industrial company,6.9474735712341475,6.820636980976729,4.187436109773708,6.412029903635569
3499,"CRAFT BREW ALLIANCE, INC.",US911141254,4.91,6,204168.0,190334.0,814.0,185546.0,NASDAQ National Market,Industrial company,5.268451596266842,5.309987674516508,2.910624404889201,5.279516374695087
3500,MICROSOFT CORP.,US911144442,15.830000000000002,1,93580000.0,176223000.0,118000.0,411259624.0,NASDAQ National Market,Industrial company,8.614116074122016,7.971183040856161,5.071882007306125,8.24606259034848
3502,COSTCO WHOLESALE CORP,US911223280,16.119999999999994,1,116199000.0,33017000.0,205000.0,65451347.0,NASDAQ National Market,Industrial company,7.815918588834023,8.065202390564203,5.311753861055754,7.518737609731275
3504,"TRUEBLUE, INC.",US911287341,18.76,1,2695680.0,1266835.0,5500.0,825219.0,New York Stock Exchange (NYSE),Industrial company,5.916569218695397,6.4306683364973365,3.7403626894942437,6.102720053513332
3505,"ALASKA AIR GROUP, INC.",US911292054,17.44,1,5598000.0,6533000.0,13858.0,8235736.0,New York Stock Exchange (NYSE),Industrial company,6.915702416675858,6.7480328941301435,4.141700556997391,6.815112658189813
3507,STARBUCKS CORP,US911325671,15.4,1,19162700.0,12416300.0,238000.0,80789237.0,NASDAQ National Market,Industrial company,7.907353506531291,7.2824567005926655,5.376576957056512,7.093992197371794
3508,"COLUMBIA BANKING SYSTEM, INC",US911422237,19.050000000000004,1,416604.0,8951697.0,1868.0,1772024.0,NASDAQ National Market,Bank,6.248469599603505,5.619723435485918,3.2713768718940743,6.951905373625849
3512,REALNETWORKS INC,US911628146,7.67,5,125296.0,161343.0,579.0,156177.0,NASDAQ National Market,Industrial company,5.193617076221403,5.097937206623388,2.762678563727436,5.2077501279220115
3513,"AMAZON.COM, INC.",US911646860,12.41,2,107006000.0,65444000.0,230800.0,336054742.0,NASDAQ National Market,Industrial company,8.52641002802099,8.029408129964043,5.363235804483693,7.815869835969464
3514,JOHN BEAN TECHNOLOGIES CORP,US911650317,20.08,1,1107300.0,876100.0,4200.0,1773394.0,New York Stock Exchange (NYSE),Industrial company,6.248805234764053,6.0442652999153195,3.6232492903979003,5.94255368033421
3517,WASHINGTON FEDERAL INC,US911661606,21.630000000000006,1,463208.0,14568324.0,1838.0,2278557.0,NASDAQ National Market,Bank,6.357659897292326,5.665776051422861,3.2643455070500926,7.163409591617685
3519,"NII HOLDINGS, INC.",US911671412,11.6,4,1213145.0,2729908.0,2875.0,387441.0,NASDAQ National Market,Industrial company,5.588205576970553,6.083912712603053,3.4586378490256493,6.436148011229186
3520,BANNER CORPORATION,US911691604,12.61,1,304174.0,9796298.0,1918.0,1482698.0,NASDAQ National Market,Bank,6.171052701743264,5.4831220889441115,3.282848602834645,6.991061987741686
3523,F5 NETWORKS INC,US911714307,19.48,1,1919823.0,2312290.0,4178.0,7288233.0,NASDAQ National Market,Industrial company,6.862622248294905,6.283261190335452,3.62096843564429,6.364042300986203
3524,"BLUCORA, INC.",US911718107,19.17,1,117708.0,1299548.0,772.0,371012.0,NASDAQ National Market,Industrial company,5.569387956648741,5.07080598058163,2.887617300335736,6.113792325199202
3527,STAGE STORES INC,US911826900,22.2,1,1604433.0,848099.0,13500.0,145710.0,New York Stock Exchange (NYSE),Industrial company,5.163489358192699,6.205321585976347,4.1303337684950066,5.928446551129547
3529,"HERITAGE FINANCIAL CORPORATION, WASHINGTON",US911857900,10.95,1,164336.0,3650792.0,717.0,548180.0,NASDAQ National Market,Bank,5.738923186533495,5.215732711875349,2.8555191556678,6.562387090187332
3532,SEATTLE GENETICS INC,US911874389,10.44,6,336802.0,895095.0,759.0,5640322.0,NASDAQ National Market,Industrial company,6.751303898102377,5.527374661765809,2.88024177589548,5.9518691311664895
3535,SVB FINANCIAL GROUP,US911962278,19.1,1,1465804.0,44686703.0,2089.0,5626035.0,NASDAQ National Market,Bank,6.750202429617235,6.166075902495269,3.3199384399803087,7.650178313449184
