Metropolitan areas	Year	CO2_PC	GDP_PC	GREEN_AREA_PC	LABOUR_PRODUCTIVITY	UNEMP_R
Norfolk-Portsmouth-Chesapeake-Virginia beach	2011		52208.98	749.17	114375.89	6.98
Norfolk-Portsmouth-Chesapeake-Virginia beach	2012		52789.33	744.63	115280.68	6.44
Norfolk-Portsmouth-Chesapeake-Virginia beach	2013		52511.55	740.07	114236.04	5.96
Norfolk-Portsmouth-Chesapeake-Virginia beach	2014			735.49		5.54
Fresno	2000	12.73		94.94		10.18
Fresno	2001		29255.07	93.44	69063.39	10.53
Fresno	2002		31151.39	91.96	72923.78	11.43
Fresno	2003		32422.83	90.51	76079.5	11.57
Fresno	2004		33574.17	89.08	78739.99	10.3
Fresno	2005	11.77	33722.32	87.68	78656.36	8.89
Fresno	2006		34284.02	86.29	79629.83	7.88
Fresno	2007		34159.32	84.93	79687.99	8.41
Fresno	2008	10.97	33436.97	83.58	78878.69	10.34
Fresno	2009		32560.58	82.26	81158.84	14.81
Fresno	2010		32741.63	80.96	82828.2	16.55
Fresno	2011		33975.29	79.68	86454.6	16.25
Fresno	2012		33813.53	78.42	86050.09	14.79
Fresno	2013		35273.08	77.18	88563.25	12.68
Fresno	2014			75.96		11.54
Las Vegas	2000	21.5		2.29		4.66
Las Vegas	2001		47625.56	2.21	95017.64	5.57
Las Vegas	2002		48239.2	2.13	96956.93	5.94
Las Vegas	2003		48903.7	2.06	98435.84	5.41
Las Vegas	2004		52855.86	1.99	105839.15	4.49
Las Vegas	2005	20.61	56302.37	1.92	111143.63	4.46
Las Vegas	2006		56713.13	1.86	110683.48	4.22
Las Vegas	2007		56132.81	1.79	111295.96	4.71
Las Vegas	2008	16.97	52256.35	1.73	105922.13	7.09
Las Vegas	2009		46089.0	1.67	100744.99	11.94
Las Vegas	2010		43392.82	1.61	99206.26	14.19
Las Vegas	2011		41229.94	1.56	96894.65	13.61
Las Vegas	2012		40790.98	1.51	97497.49	11.7
Las Vegas	2013		40447.82	1.45	98816.92	10.0
Las Vegas	2014			1.4		7.84
Nashville	2000	15.4		5108.66		3.17
Nashville	2001		55278.73	5026.31	106896.35	3.74
Nashville	2002		55727.92	4944.83	111047.52	4.34
Nashville	2003		56482.32	4864.25	113522.05	4.57
Nashville	2004		57719.53	4784.54	116382.07	4.48
Nashville	2005	13.77	57347.22	4705.71	115053.8	4.48
Nashville	2006		58017.34	4627.74	115006.58	4.17
Nashville	2007		57401.72	4550.63	112822.09	3.99
Nashville	2008	12.06	58157.52	4474.39	117215.06	5.54
Nashville	2009		56955.22	4399.0	121891.77	9.07
Nashville	2010		57311.23	4324.47	121349.65	8.66
Nashville	2011		57947.07	4250.78	121370.0	8.01
Nashville	2012		60536.85	4177.93	126210.89	6.69
Nashville	2013		60746.26	4105.92	128084.41	6.43
Nashville	2014			4034.75		5.11
Tulsa	2000	29.24		2356.53		2.94
Tulsa	2001		43280.94	2336.81	87723.71	3.39
Tulsa	2002		42756.45	2317.16	88372.04	5.0
Tulsa	2003		43071.77	2297.59	91442.68	6.11
Tulsa	2004		44715.87	2278.11	95739.65	5.1
Tulsa	2005	32.6	48602.79	2258.7	102954.46	4.4
Tulsa	2006		51542.64	2239.37	109383.15	4.01
Tulsa	2007		52579.82	2220.13	113468.02	3.99
Tulsa	2008	28.87	57064.27	2200.96	123978.06	3.74
Tulsa	2009		49802.17	2181.87	112846.25	7.17
Tulsa	2010		50150.1	2162.86	115030.72	7.73
Tulsa	2011		52680.47	2143.93	121344.42	6.65
Tulsa	2012		52297.88	2125.07	119381.23	5.76
Tulsa	2013		53735.42	2106.3	121274.11	5.69
Tulsa	2014			2087.61		4.49
Raleigh	2000	8.16		2325.22		2.54
Raleigh	2001		53454.06	2245.41	98929.29	4.12
Raleigh	2002		52299.37	2168.33	100439.75	5.69
Raleigh	2003		51307.94	2093.87	100441.34	5.38
Raleigh	2004		51372.21	2021.96	101333.67	4.43
Raleigh	2005	6.93	52837.19	1952.5	103697.7	4.19
Raleigh	2006		53753.79	1885.41	103275.59	3.71
Raleigh	2007		55105.7	1820.62	107482.59	3.67
Raleigh	2008	5.99	53929.14	1758.04	106368.52	4.97
Raleigh	2009		52133.07	1697.59	109602.07	8.46
Raleigh	2010		52516.23	1639.21	112940.07	8.85
Raleigh	2011		50479.03	1582.83	110053.18	8.39
Raleigh	2012		50100.45	1528.38	109010.59	7.56
Raleigh	2013		50503.34	1475.78	111079.81	6.36
Raleigh	2014			1424.99		4.92
Oklahoma city	2000	10.78		150.3		2.73
Oklahoma city	2001		40996.09	148.33	84125.31	3.6
Oklahoma city	2002		40925.3	146.37	85359.95	4.49
Oklahoma city	2003		42740.25	144.43	90866.18	5.18
Oklahoma city	2004		44574.58	142.52	94891.27	4.58
Oklahoma city	2005	10.9	46468.43	140.62	99024.11	4.38
Oklahoma city	2006		49358.14	138.74	107173.78	4.1
Oklahoma city	2007		50213.74	136.87	111889.47	4.19
Oklahoma city	2008	9.94	52665.66	135.03	118483.51	3.76
Oklahoma city	2009		47153.24	133.21	109070.67	6.21
Oklahoma city	2010		48159.32	131.4	111924.96	6.45
Oklahoma city	2011		50221.46	129.61	115856.77	5.5
Oklahoma city	2012		50833.9	127.84	116673.91	5.03
Oklahoma city	2013		52257.71	126.09	118844.25	5.13
Oklahoma city	2014			124.36		4.0
Charlotte	2000	11.73		1073.53		2.95
Charlotte	2001		72521.27	1040.72	135133.77	4.46
Charlotte	2002		77402.83	1008.87	147290.06	5.71
Charlotte	2003		77088.66	977.94	149720.04	5.95
Charlotte	2004		78281.3	947.91	154864.73	5.22
Charlotte	2005	9.91	82098.7	918.76	162170.73	4.86
Charlotte	2006		82506.6	890.46	159627.55	4.35
Charlotte	2007		79013.56	862.99	155447.77	4.49
Charlotte	2008	8.58	76709.08	836.32	153504.24	6.04
Charlotte	2009		70429.74	810.44	152629.09	10.4
Charlotte	2010		69592.61	785.31	152684.6	10.99
Charlotte	2011		69618.28	760.91	153216.78	10.07
Charlotte	2012		71521.65	737.24	156132.96	8.9
Charlotte	2013		72364.28	714.26	159703.49	7.79
Charlotte	2014			691.96		5.73
Albuquerque	2000	12.01		83.26		4.12
Albuquerque	2001		46812.3	81.67	96813.73	4.29
Albuquerque	2002		45798.0	80.1	97144.69	5.11
Albuquerque	2003		47629.65	78.57	102309.19	5.47
Albuquerque	2004		50789.85	77.05	109243.47	5.34
Albuquerque	2005	11.02	48993.91	75.57	105563.98	4.87
Albuquerque	2006		47870.53	74.1	101868.3	3.86
Albuquerque	2007		45636.33	72.66	97487.61	3.44
Albuquerque	2008	10.07	44686.06	71.24	97759.04	4.61
Albuquerque	2009		44356.15	69.85	103379.6	7.08
Albuquerque	2010		43740.28	68.48	106180.18	8.33
Albuquerque	2011		43274.75	67.13	107823.09	8.02
Albuquerque	2012		43063.35	65.81	109444.39	7.53
Albuquerque	2013		42264.64	64.51	109394.24	7.17
Albuquerque	2014			63.22		6.41
Memphis	2000	16.98		3345.6		3.85
Memphis	2001		48712.1	3318.4	104597.29	4.43
Memphis	2002		50312.41	3290.99	110573.63	5.37
Memphis	2003		50648.59	3263.36	111686.87	5.93
Memphis	2004		51416.61	3235.52	114887.28	5.95
Memphis	2005	16.3	51454.76	3207.46	114454.92	6.17
Memphis	2006		51596.97	3179.16	113521.66	5.71
Memphis	2007		51264.1	3150.65	111676.16	5.24
Memphis	2008	14.91	49324.28	3121.92	110627.67	6.87
Memphis	2009		47575.98	3092.96	112799.22	10.05
Memphis	2010		47111.74	3063.78	112714.54	10.12
Memphis	2011		46693.54	3034.37	111852.52	10.12
Memphis	2012		47561.88	3004.74	114882.57	9.14
Memphis	2013		47220.26	2974.89	117151.51	9.32
Memphis	2014			2944.82		7.6
Little Rock	2000	8.94		3227.72		3.58
Little Rock	2001		45015.85	3184.34	93347.12	4.0
Little Rock	2002		46024.72	3141.23	96860.49	4.72
Little Rock	2003		46533.95	3098.4	99609.87	5.11
Little Rock	2004		47968.82	3055.84	100901.52	4.96
Little Rock	2005	9.11	51581.24	3013.57	105851.54	4.55
Little Rock	2006		53230.25	2971.59	109978.72	4.7
Little Rock	2007		57158.09	2929.88	118319.42	4.56
Little Rock	2008	8.26	56404.33	2888.48	117329.64	4.58
Little Rock	2009		56952.08	2847.37	123396.93	6.39
Little Rock	2010		55966.19	2806.56	123079.49	6.99
Little Rock	2011		56001.31	2766.05	124671.76	7.02
Little Rock	2012		55047.93	2725.84	123367.03	6.67
Little Rock	2013		54597.48	2685.94	125181.78	6.72
Little Rock	2014			2646.35		5.46
Los Angeles	2000	17.22		5.77		4.97
Los Angeles	2001		47931.96	5.72	102950.44	5.26
Los Angeles	2002		48900.0	5.68	105696.92	6.32
Los Angeles	2003		50322.84	5.63	108972.17	6.43
Los Angeles	2004		52359.42	5.58	112533.07	5.94
Los Angeles	2005	16.08	53498.33	5.53	113816.24	5.03
Los Angeles	2006		54854.66	5.48	115858.11	4.54
Los Angeles	2007		55014.83	5.43	116492.92	5.0
Los Angeles	2008	15.3	54583.88	5.38	118226.55	7.21
Los Angeles	2009		51416.86	5.34	118513.26	11.4
Los Angeles	2010		51053.36	5.29	119625.84	12.37
Los Angeles	2011		50870.8	5.24	119237.67	11.86
Los Angeles	2012		51314.63	5.19	119667.38	10.51
Los Angeles	2013		51538.49	5.14	118762.94	9.24
Los Angeles	2014			5.09		7.72
Columbia	2000	16.78		256.38		2.95
Columbia	2001		44447.54	251.64	92202.05	3.91
Columbia	2002		44132.28	246.98	93066.99	4.42
Columbia	2003		44940.39	242.41	94835.66	5.17
Columbia	2004		45860.77	237.93	96456.9	5.54
Columbia	2005	15.16	46175.23	233.53	96739.27	5.53
Columbia	2006		47233.39	229.21	97851.13	5.28
Columbia	2007		47391.87	224.97	97631.78	4.7
Columbia	2008	13.01	46718.36	220.8	98400.48	5.55
Columbia	2009		45532.32	216.72	101190.58	8.87
Columbia	2010		44153.68	212.71	99652.15	9.0
Columbia	2011		44095.39	208.77	99766.2	8.61
Columbia	2012		44052.87	204.91	99326.37	7.64
Columbia	2013		43856.04	201.12	100298.47	6.61
Columbia	2014			197.4		5.64
Atlanta	2000	13.45		129.68		3.01
Atlanta	2001		66088.46	127.29	121368.92	3.56
Atlanta	2002		65494.23	124.92	123125.46	4.88
Atlanta	2003		64624.58	122.56	123903.89	4.81
Atlanta	2004		64391.31	120.23	123654.69	4.73
Atlanta	2005	11.89	65424.02	117.92	124412.77	5.27
Atlanta	2006		65416.32	115.63	122879.79	4.66
Atlanta	2007		65360.94	113.35	122111.75	4.54
Atlanta	2008	10.67	62325.58	111.1	120242.86	6.12
Atlanta	2009		59565.92	108.87	124209.62	9.56
Atlanta	2010		58611.71	106.66	127197.59	10.03
Atlanta	2011		57737.51	104.47	126208.27	9.71
Atlanta	2012		57786.92	102.31	126311.06	8.81
Atlanta	2013		57749.89	100.16	127232.41	7.85
Atlanta	2014			98.04		6.8
Phoenix	2000	14.2		12.51		3.28
Phoenix	2001		48674.61	12.24	96661.49	4.15
Phoenix	2002		49215.83	11.98	97656.66	5.56
Phoenix	2003		50521.59	11.72	100115.82	5.16
Phoenix	2004		51028.84	11.47	100180.37	4.39
Phoenix	2005	15.09	53686.63	11.22	104120.37	4.05
Phoenix	2006		55728.44	10.98	106352.47	3.49
Phoenix	2007		55694.65	10.74	106536.39	3.14
Phoenix	2008	13.38	52559.78	10.51	103072.31	5.22
Phoenix	2009		47505.15	10.29	99124.98	9.01
Phoenix	2010		46708.03	10.07	101898.69	9.56
Phoenix	2011		46925.02	9.85	104825.65	8.47
Phoenix	2012		47776.51	9.64	108079.49	7.24
Phoenix	2013		47378.51	9.43	108735.9	6.73
Phoenix	2014			9.23		5.87
Birmingham (US)	2000	30.29		1270.61		3.28
Birmingham (US)	2001		54204.11	1263.64	110167.51	3.65
Birmingham (US)	2002		55569.12	1256.52	115938.92	4.44
Birmingham (US)	2003		55242.8	1249.27	116641.1	4.59
Birmingham (US)	2004		57615.28	1241.88	121584.41	4.3
Birmingham (US)	2005	28.52	58697.46	1234.34	122916.74	3.48
Birmingham (US)	2006		58377.5	1226.67	120605.92	3.16
Birmingham (US)	2007		58580.16	1218.86	122048.13	3.03
Birmingham (US)	2008	25.39	58248.58	1210.91	125315.55	4.36
Birmingham (US)	2009		53415.29	1202.82	123183.51	8.85
Birmingham (US)	2010		54040.02	1194.59	123999.9	8.48
Birmingham (US)	2011		55805.97	1186.22	126064.22	7.61
Birmingham (US)	2012		57923.76	1177.71	130076.77	6.14
Birmingham (US)	2013		56529.11	1169.07	128318.53	5.58
Birmingham (US)	2014			1160.29		5.87
Dallas	2000	15.64		265.73		3.56
Dallas	2001		67328.4	260.67	127148.9	4.83
Dallas	2002		67706.11	255.63	131331.25	6.74
Dallas	2003		66623.89	250.59	132191.31	6.8
Dallas	2004		68203.18	245.58	135835.02	5.96
Dallas	2005	15.16	69107.19	240.59	137739.62	5.24
Dallas	2006		71089.46	235.62	141631.32	4.81
Dallas	2007		70807.17	230.67	142342.59	4.34
Dallas	2008	13.65	71277.15	225.75	145778.68	5.09
Dallas	2009		65354.87	220.86	138301.33	7.75
Dallas	2010		66430.82	216.0	141056.13	8.17
Dallas	2011		68449.55	211.17	145760.55	7.82
Dallas	2012		70133.98	206.38	149543.83	6.81
Dallas	2013		69900.67	201.62	148948.27	6.25
Dallas	2014			196.9		4.97
San Diego	2000	14.02		11.82		3.91
San Diego	2001		51910.34	11.71	109174.64	4.18
San Diego	2002		54520.85	11.6	113655.65	5.15
San Diego	2003		56341.0	11.49	117216.03	5.21
San Diego	2004		58415.94	11.38	120772.45	4.74
San Diego	2005	13.09	59806.62	11.27	123607.63	4.33
San Diego	2006		60153.53	11.17	124425.89	3.96
San Diego	2007		60361.67	11.06	125350.51	4.56
San Diego	2008	12.57	59315.0	10.96	123727.99	5.99
San Diego	2009		57301.77	10.85	124973.8	9.61
San Diego	2010		56602.03	10.75	124975.93	10.59
San Diego	2011		57274.5	10.65	126198.89	10.08
San Diego	2012		58251.76	10.55	126525.07	8.93
San Diego	2013		58920.04	10.45	127662.53	7.55
San Diego	2014			10.35		6.42
Fort Worth	2000	12.47		29.51		3.59
Fort Worth	2001		45685.72	28.85	88487.09	4.42
Fort Worth	2002		45651.85	28.21	89914.22	6.02
Fort Worth	2003		45531.4	27.57	91423.18	6.29
Fort Worth	2004		46601.19	26.96	93811.26	5.56
Fort Worth	2005	11.54	48255.42	26.35	97468.39	5.1
Fort Worth	2006		49213.31	25.76	99759.08	4.74
Fort Worth	2007		49797.17	25.18	101811.1	4.3
Fort Worth	2008	10.51	49993.19	24.62	103638.43	4.88
Fort Worth	2009		45413.31	24.07	96789.24	7.62
Fort Worth	2010		47853.92	23.53	102655.85	8.22
Fort Worth	2011		48456.59	23.0	103323.96	7.74
Fort Worth	2012		49981.97	22.49	106318.44	6.61
Fort Worth	2013		49852.06	21.98	106318.4	6.1
Fort Worth	2014			21.49		4.96
Charleston	2000	28.44		551.67		3.13
Charleston	2001		37812.06	541.41	85019.91	4.2
Charleston	2002		38925.36	531.3	87299.14	4.55
Charleston	2003		40108.84	521.34	88783.25	5.27
Charleston	2004		40917.57	511.54	89201.55	5.37
Charleston	2005	28.55	42410.69	501.88	91805.75	5.41
Charleston	2006		42882.98	492.36	91788.37	5.1
Charleston	2007		44117.24	482.99	92221.16	4.42
Charleston	2008	23.94	44045.18	473.77	93797.98	5.55
Charleston	2009		42924.55	464.68	96966.13	9.48
Charleston	2010		42875.09	455.73	96776.6	9.21
Charleston	2011		43936.95	446.93	97349.36	8.48
Charleston	2012		44083.51	438.25	97250.32	7.42
Charleston	2013		43965.19	429.72	98261.36	6.27
Charleston	2014			421.31		5.48
Tucson	2000	13.0		1.27		3.74
Tucson	2001		32572.81	1.25	70548.08	4.33
Tucson	2002		32051.85	1.23	69838.58	5.66
Tucson	2003		33480.4	1.22	72855.26	5.29
Tucson	2004		33563.67	1.2	72031.35	4.63
Tucson	2005	12.18	35052.15	1.18	76224.31	4.48
Tucson	2006		36149.35	1.16	77733.19	3.95
Tucson	2007		37404.53	1.15	79906.1	3.56
Tucson	2008	11.17	36299.66	1.13	77321.7	5.65
Tucson	2009		33962.62	1.11	74116.94	8.96
Tucson	2010		33647.09	1.09	75850.89	9.39
Tucson	2011		32759.33	1.08	76442.87	8.42
Tucson	2012		33125.2	1.06	78637.39	7.37
Tucson	2013		32752.35	1.05	80277.39	7.03
Tucson	2014			1.03		6.17
El Paso	2000	13.54		4.4		6.79
El Paso	2001		32177.42	4.33	87194.57	7.31
El Paso	2002		32808.84	4.26	88110.54	8.18
El Paso	2003		32349.32	4.19	87345.99	8.79
El Paso	2004		31721.47	4.12	85832.96	7.58
El Paso	2005	11.67	31545.94	4.06	86094.96	7.01
El Paso	2006		33254.79	3.99	91917.33	6.71
El Paso	2007		33372.83	3.92	92917.23	5.88
El Paso	2008	10.78	31229.48	3.86	86694.55	6.25
El Paso	2009		30907.81	3.8	86197.5	8.74
El Paso	2010		30984.07	3.74	85106.16	9.77
El Paso	2011		30808.88	3.68	85631.55	10.37
El Paso	2012		31403.99	3.62	87760.19	9.37
El Paso	2013		30834.57	3.56	87215.58	8.82
El Paso	2014			3.5		6.51
Baton Rouge	2000	37.45		934.09		4.62
Baton Rouge	2001		39856.4	924.76	88297.61	5.1
Baton Rouge	2002		41590.14	915.42	94506.47	5.54
Baton Rouge	2003		45201.02	906.07	103057.09	6.11
Baton Rouge	2004		47951.61	896.72	107887.37	5.64
Baton Rouge	2005	35.71	56160.0	887.36	123027.66	6.42
Baton Rouge	2006		55329.11	878.0	120000.64	3.9
Baton Rouge	2007		53765.65	868.63	116029.45	3.69
Baton Rouge	2008	32.05	53050.43	859.25	114917.09	4.27
Baton Rouge	2009		52293.14	849.88	116170.72	6.16
Baton Rouge	2010		55743.22	840.5	126423.54	7.31
Baton Rouge	2011		55029.34	831.11	126494.73	7.32
Baton Rouge	2012		56360.59	821.73	128156.18	6.42
Baton Rouge	2013		57346.41	812.35	128647.53	5.87
Baton Rouge	2014			802.96		5.83
Austin	2000	12.0		221.4		3.04
Austin	2001		50532.86	214.65	90794.95	4.34
Austin	2002		48837.8	208.07	90568.64	5.89
Austin	2003		48984.94	201.66	93119.21	6.0
Austin	2004		50370.36	195.41	96233.1	5.12
Austin	2005	12.12	51429.55	189.33	98373.92	4.52
Austin	2006		53168.74	183.4	101773.91	4.15
Austin	2007		52211.05	177.63	100253.39	3.71
Austin	2008	10.36	52752.47	172.01	102796.87	4.42
Austin	2009		49802.1	166.54	99697.94	6.85
Austin	2010		51069.08	161.22	102261.44	7.09
Austin	2011		51304.9	156.03	103109.98	6.78
Austin	2012		52593.58	150.99	105470.32	5.84
Austin	2013		52018.23	146.08	103433.09	5.25
Austin	2014			141.31		4.15
Jacksonville	2000	20.86		193.68		3.23
Jacksonville	2001		42930.98	190.32	85898.79	4.1
Jacksonville	2002		43744.36	187.0	89875.4	5.27
Jacksonville	2003		45708.61	183.71	95055.36	5.05
Jacksonville	2004		46914.47	180.45	97525.3	4.59
Jacksonville	2005	21.75	48317.99	177.23	97645.82	3.68
Jacksonville	2006		50282.84	174.04	99828.39	3.23
Jacksonville	2007		49541.9	170.88	96734.67	3.75
Jacksonville	2008	18.75	46150.94	167.75	92448.0	5.83
Jacksonville	2009		43224.29	164.66	92993.89	9.85
Jacksonville	2010		42674.77	161.6	93761.79	10.9
Jacksonville	2011		41229.99	158.57	90792.9	9.91
Jacksonville	2012		41413.05	155.58	90697.46	8.41
Jacksonville	2013		41337.73	152.62	90110.86	6.89
Jacksonville	2014			149.69		6.21
New Orleans	2000	33.12		178.6		4.74
New Orleans	2001		47991.5	181.1	106147.6	4.98
New Orleans	2002		48107.77	183.55	107265.22	5.47
New Orleans	2003		53220.46	185.94	117209.59	5.49
New Orleans	2004		57380.42	188.27	123232.18	4.93
New Orleans	2005	32.87	63980.2	190.53	145444.92	4.46
New Orleans	2006		61296.86	192.72	145790.67	3.94
New Orleans	2007		60157.15	194.85	147958.38	3.53
New Orleans	2008	32.4	61209.75	196.9	144798.75	4.39
New Orleans	2009		58515.84	198.89	138969.63	6.51
New Orleans	2010		65883.89	200.79	153516.41	7.31
New Orleans	2011		66502.48	202.62	153917.4	7.25
New Orleans	2012		67856.6	204.37	151994.14	6.58
New Orleans	2013		66936.09	206.04	145898.19	6.18
New Orleans	2014			207.63		6.36
Houston	2000	27.7		821.79		4.31
Houston	2001		60814.7	803.32	126225.85	4.66
Houston	2002		57956.64	785.19	120707.55	6.04
Houston	2003		59350.71	767.38	125546.29	6.75
Houston	2004		63280.85	749.9	135179.13	6.22
Houston	2005	25.82	66320.64	732.73	142221.75	5.56
Houston	2006		70014.03	715.86	149469.76	5.0
Houston	2007		74027.11	699.31	158067.76	4.28
Houston	2008	22.47	75382.94	683.05	161693.38	4.83
Houston	2009		65731.53	667.09	144362.12	7.5
Houston	2010		67964.36	651.43	150566.58	8.46
Houston	2011		72373.88	636.05	160411.05	8.12
Houston	2012		75806.15	620.95	166422.11	6.84
Houston	2013		77110.91	606.13	168501.24	6.17
Houston	2014			591.59		4.89
San Antonio	2000	22.65		172.18		4.0
San Antonio	2001		36516.3	168.38	80550.7	4.57
San Antonio	2002		35981.94	164.66	79421.43	5.73
San Antonio	2003		36703.2	161.02	81926.72	6.12
San Antonio	2004		37108.41	157.45	83284.51	5.64
San Antonio	2005	21.48	37690.71	153.96	84670.22	4.99
San Antonio	2006		38791.8	150.54	87044.36	4.61
San Antonio	2007		39200.26	147.19	88879.46	4.1
San Antonio	2008	18.53	38994.34	143.91	88853.62	4.7
San Antonio	2009		37130.1	140.7	85769.18	6.61
San Antonio	2010		38053.07	137.56	87733.7	7.41
San Antonio	2011		38886.42	134.49	90202.84	7.45
San Antonio	2012		39478.59	131.48	91630.24	6.52
San Antonio	2013		39715.7	128.53	92340.64	5.98
San Antonio	2014			125.64		4.6
Orlando	2000	16.15		601.86		3.13
Orlando	2001		47970.74	586.57	92846.04	4.2
Orlando	2002		48999.15	571.63	97954.69	5.64
Orlando	2003		50272.98	557.02	100834.18	5.15
Orlando	2004		52300.21	542.75	103574.82	4.4
Orlando	2005	16.7	55113.82	528.8	106138.95	3.53
Orlando	2006		56065.02	515.18	105990.61	3.09
Orlando	2007		55897.17	501.86	103780.39	3.72
Orlando	2008	14.33	51991.82	488.85	100039.1	5.91
Orlando	2009		48644.91	476.14	101970.61	10.34
Orlando	2010		47411.67	463.73	102084.23	11.27
Orlando	2011		45415.44	451.6	98143.83	10.19
Orlando	2012		45497.12	439.76	98142.99	8.66
Orlando	2013		45311.58	428.19	96859.76	6.89
Orlando	2014			416.9		5.94
Clearwater/Saint Petersburg	2000	14.24		303.79		3.38
Clearwater/Saint Petersburg	2001		31432.87	301.42	67333.37	4.41
Clearwater/Saint Petersburg	2002		32514.73	299.01	70915.99	5.69
Clearwater/Saint Petersburg	2003		33341.66	296.57	73248.91	5.36
Clearwater/Saint Petersburg	2004		34521.84	294.09	74595.17	4.57
Clearwater/Saint Petersburg	2005	13.59	35619.49	291.58	78171.05	3.99
Clearwater/Saint Petersburg	2006		36494.45	289.03	79499.34	3.44
Clearwater/Saint Petersburg	2007		36145.99	286.44	78456.01	4.21
Clearwater/Saint Petersburg	2008	12.49	34001.65	283.83	76620.11	6.7
Clearwater/Saint Petersburg	2009		32555.78	281.18	78700.37	10.97
Clearwater/Saint Petersburg	2010		31860.53	278.5	79741.61	11.97
Clearwater/Saint Petersburg	2011		31117.76	275.78	77827.16	10.86
Clearwater/Saint Petersburg	2012		31850.55	273.04	78242.01	9.08
Clearwater/Saint Petersburg	2013		32005.67	270.27	77282.25	7.38
Clearwater/Saint Petersburg	2014			267.46		6.09
Tampa	2000	21.6		568.37		3.26
Tampa	2001		51925.4	556.7	102920.17	4.15
Tampa	2002		53783.79	545.27	108414.06	5.38
Tampa	2003		55402.98	534.08	112849.28	5.07
Tampa	2004		57259.68	523.11	114927.03	4.32
Tampa	2005	21.19	58857.07	512.37	119730.21	3.69
Tampa	2006		59662.46	501.85	120537.6	3.24
Tampa	2007		59236.49	491.55	119239.9	3.96
Tampa	2008	18.19	55829.92	481.46	117411.16	6.33
Tampa	2009		53260.22	471.58	119991.04	10.44
Tampa	2010		51700.01	461.89	118728.77	11.48
Tampa	2011		50728.35	452.41	114321.97	10.28
Tampa	2012		51434.57	443.12	114813.03	8.6
Tampa	2013		52047.3	434.03	115408.61	7.03
Tampa	2014			425.12		5.84
Miami	2000	16.95		163.37		4.42
Miami	2001		44390.03	161.66	93167.71	5.29
Miami	2002		45650.91	159.97	96723.06	6.2
Miami	2003		46365.86	158.29	98186.71	5.68
Miami	2004		48115.73	156.63	101079.76	5.07
Miami	2005	15.36	50872.67	154.99	104816.19	4.17
Miami	2006		52003.03	153.36	104757.64	3.61
Miami	2007		51761.86	151.75	100902.87	3.9
Miami	2008	14.47	49435.87	150.16	99799.52	6.0
Miami	2009		45581.88	148.58	100027.79	10.33
Miami	2010		45055.92	147.01	99603.05	11.27
Miami	2011		44560.57	145.46	96493.68	10.3
Miami	2012		45645.58	143.93	96375.51	8.69
